UserID,UserName,Age,Bronze,Silver,Gold,Creation_Date
2437506,user2437506,0,2,0,0,1369932500
1175993,Jean-Luc Nacif Coelho,0,13,3,0,1327805879
1126841,chepner,40,103,55,7,1325540499
1503679,kansaz,0,4,0,0,1341483725
962976,joe,0,12,2,0,1316894511
3109248,Khanna111,0,11,3,0,1387239046
111024,Konrad &#39;ktoso&#39; Malawski,0,27,11,1,1242991533
2404758,Hamza Azerhouni,0,3,0,0,1369127355
2437521,matrixugly,24,22,3,1,1369932796
1307045,aquiros,0,5,0,0,1333327826
2634142,user2634142,0,5,0,0,1375187794
111030,Quasimondo,45,22,11,0,1242992480
242107,tcak,0,16,6,0,1262393602
815540,bhargavg,24,10,4,0,1309024344
2388381,MeknessiHamida,22,13,2,0,1368678893
3535246,djKartirght,0,4,0,0,1397553560
3305871,pujari,28,5,0,0,1392292583
2437528,Jon Ander Pe&#241;alba,26,6,1,0,1369932981
3682694,user3682694,0,0,0,0,1401264095
3256718,Thiamath,31,4,0,0,1391160663
4174335,Philippe Lefebvre,0,0,0,0,1414075600
291270,Daniel Kelley,0,33,16,4,1268292482
815566,Satheesh Cheveri,33,26,9,1,1309025966
2732527,Nagaraja G Devadiga,27,6,1,0,1377857835
1552862,jianweichuah,23,11,0,0,1343249775
2306536,Traubenfuchs,0,15,3,0,1366618239
3961328,Santosh Bharti,0,0,0,0,1408556369
160206,Bj&#246;rn Pollex,31,179,89,7,1250787292
1405400,Greg,0,4,1,0,1337448530
1503704,Markus,0,12,3,1,1341484526
438742,kan,0,53,17,2,1283500263
717273,Maruku,0,4,0,0,1302181094
1503683,jeanMarcAssin,24,14,3,0,1341483900
1126855,trulite,31,4,1,0,1325541301
1077708,vincentjames501,0,11,3,0,1322840302
1405385,james,0,9,3,0,1337447559
1077711,Allen Chun,0,22,10,0,1322840323
438758,BiGYaN,30,23,11,0,1283501243
3731932,arre,0,3,0,0,1402523618
2585027,user133688,0,7,0,0,1373920909
340451,CocoOS,30,15,5,0,1273766016
1126904,kash,0,5,1,0,1325544043
340457,Phpdna,0,50,13,4,1273766586
717287,Lost Carrier,0,1,0,0,1303308272
193004,Raul Guiu,0,23,7,0,1256033792
1028577,swbandit,0,12,3,0,1320354155
1126880,marcelorocks,0,15,2,1,1325542780
2732506,alex s,0,8,0,0,1377857394
3109340,mcminnra,21,7,0,0,1387242300
3109339,mmukhe,0,6,0,0,1387242287
1307108,Groostav,0,9,1,0,1333332616
913914,Nilesh,0,13,3,0,1314355990
1552879,user1552879,0,8,0,0,1343250197
3830214,sparrow,0,4,0,0,1405096061
569864,mbtdoor,0,22,7,0,1294664497
2585126,aneeshashutosh,0,11,0,0,1373923427
2306593,Azhaguvel A,0,12,1,0,1366619319
160256,Keegan,28,9,3,0,1250791919
2339365,Sarang.C,26,3,0,0,1367411663
3256889,user3256889,0,4,0,0,1391163718
1307166,b4hand,0,29,16,2,1333337347
3437114,Hansa,0,8,1,0,1395224859
3682857,Sasikanth Bharadwaj,0,5,0,0,1401267361
569885,dbm,35,41,23,3,1294665913
2535984,roosevelt,0,19,5,0,1372574843
3256871,user3256871,0,4,0,0,1391163410
3633696,Francky_V,30,7,0,0,1400003202
3584559,pkleszcz,0,0,0,0,1398761816
193049,David Feurle,0,21,8,0,1256039282
3486249,Mark,0,3,2,0,1396374368
864787,SANTHOSH,27,54,29,5,1311748329
4256352,Jeff Pascal,0,2,0,0,1416075140
4076063,Alexander Campos,0,4,0,0,1411581860
1405489,a.hammad,0,4,0,0,1337454281
3584530,randxy,25,12,0,0,1398761255
3109386,ThenTen,0,3,0,0,1387243588
340515,TV&#39;s Frank,0,15,3,0,1273770108
4272747,Noman Abdullah,0,9,0,0,1416455674
1454653,dragostis,0,14,3,0,1339617200
4256366,Alexander Chiang,0,0,0,0,1416075614
2683399,IceArdor,0,10,4,0,1376500071
864802,baliman,0,7,1,0,1311748723
3109406,TomJ,22,18,4,0,1387244231
1503780,Barbe Rouge,34,9,2,0,1341486353
2437655,mwshubham,21,7,0,0,1369935335
815679,mattgmg1990,24,19,9,1,1309035619
242231,Spencer Uresk,33,18,16,0,1262422804
3109401,Kimi Chiu,0,4,0,0,1387243881
2306587,BillyTom,0,8,0,0,1366619144
438847,Tharanga,33,30,11,1,1283508673
3731970,Derek,0,1,0,0,1402524599
4026883,Rodgers Andati,25,5,0,0,1410352579
2339356,Avnish Alok,25,5,0,0,1367411475
1454678,John,0,6,0,0,1339618026
1077841,Excelsior,0,3,0,0,1322844413
1552980,Menma,24,16,2,0,1343253983
1307223,attaboy182,0,14,4,0,1333341003
3207796,Darren,0,4,0,0,1389982762
2683501,pL4Gu33,28,15,2,0,1376502164
2536032,zolt,0,2,0,0,1372577384
1356380,Peter,0,15,4,1,1335361586
340556,Cephalopod,0,47,17,2,1273773401
1356382,rlinden,0,7,2,0,1335361603
717383,James Montagne,0,72,43,7,1303311820
1307229,Bilal Mirza,29,28,12,0,1333341527
3912298,Oscar S,0,4,0,0,1407280949
3682922,Tuğrul,30,10,0,0,1401268478
3486310,Ryan Kreager,32,13,3,0,1396375473
3437152,rastapopoulos,0,5,0,0,1395225516
3535458,Nevindu Batagoda,15,4,1,0,1397557171
3584609,TheNawaKer,0,7,0,0,1398762601
3207783,MinimalTech,0,11,2,0,1389982273
1552974,Humungus,0,15,3,0,1343253720
569938,Prachur,28,36,15,4,1294668644
766551,Kuba,0,20,7,0,1306177967
291417,mirk,41,24,10,1,1268307328
2339452,Dayal rai,28,20,6,0,1367413383
2732617,Matthew V Carey,58,7,0,0,1377859708
815724,Peter O.,30,45,35,6,1309040811
1766008,bwilcox,0,10,2,0,1350924329
717417,santosh-patil,26,24,7,1,1303312939
242278,uliwitness,0,26,11,0,1262434721
1503859,Nitin,0,5,1,0,1341488380
815723,gmavrikas,32,1,0,0,1309040720
3961428,iqueqiorio,0,22,1,0,1408558209
1454719,Pozzo Apps,24,16,6,1,1339619203
193134,Pavel,0,35,14,2,1256046800
1405560,Maximus,0,33,16,3,1337459334
2683463,private_boolean,0,5,0,0,1376501345
569976,neubert,31,71,30,8,1294670476
2732632,Er Kimmi Dhingra,0,10,2,0,1377859947
815741,Vytenis Bivainis,0,7,3,0,1309042443
340599,Matt,33,22,6,1,1273777784
4125260,jackey,22,2,0,0,1412857543
2486871,Sandy,0,3,1,0,1371227456
1356391,Gladen,22,12,3,1,1335361856
815737,DayS,27,10,4,0,1309042010
1077863,kennyg,0,11,0,0,1322844959
193146,dgaviola,0,16,3,0,1256047819
2536029,mnagel,0,30,5,1,1372577351
3633738,Tanata05,0,5,0,0,1400004062
3584587,Betree,23,3,0,0,1398762249
1405547,Lode Vlaeminck,0,8,1,0,1337458662
1503849,JDeveloper,0,31,18,3,1341488206
340613,Chris Clark,27,8,1,0,1273778872
1307283,GoogleAdmin,25,16,3,0,1333344756
3814074,Mobile Developer,0,4,0,0,1404768490
3535540,CreativeBoy,0,5,0,0,1397558528
3584693,Deepak,0,2,0,0,1398764019
2781870,Patrick de Wit,21,4,0,0,1379271533
4174521,BarryDale2014,45,4,0,0,1414078600
1307284,Amir Keibi,0,11,4,0,1333344774
815749,Rachel G.,28,41,18,3,1309043061
1454749,BarbiePylon,0,12,2,0,1339620308
1503901,Oli,0,10,1,0,1341489316
3682996,Sanket,0,7,1,0,1401269484
2781862,Emil Borconi,31,16,2,0,1379271276
3912375,Den Owl,0,2,0,0,1407284304
111245,Salandur,35,21,9,1,1243018166
1258114,V&#237;tor Marques,0,10,3,0,1331245017
3207841,Randy Solton,0,3,1,0,1389983678
1028765,Nate,28,14,4,0,1320362088
1356423,Alan Hay,0,18,5,2,1335362759
3207845,Finkes,0,5,0,0,1389983773
3486371,Zechariah Hutchins,20,4,0,0,1396376584
815770,Dar Whi,0,12,3,0,1309046353
1503886,Jay Lee,35,28,5,1,1341488941
3207850,adamdc78,0,15,2,0,1389983821
2110139,captmjc,0,0,0,0,1361862257
1405577,mjmaix,0,1,0,0,1337460707
4027042,Ajay Venugopal,0,7,0,0,1410355145
3633814,L&#233;zard,0,1,0,0,1400005380
3633813,AdamK,24,6,0,0,1400005359
111266,Joe Enos,33,73,32,3,1243021832
717481,sparc_spread,45,21,7,0,1303315278
3486353,sphanley,24,28,9,3,1396376255
2732685,Arjun9,0,4,0,0,1377860839
4223719,Cooperman,0,4,0,0,1415291383
1405629,sarfata,32,23,15,2,1250763618
815781,Onlyjob,0,14,8,0,1309047368
1766065,Jens D,0,9,2,0,1350925721
3633820,Michael Hoffman,37,7,0,0,1400005470
3682964,user3682964,0,6,0,0,1401269059
2830980,sathish reddy,0,7,0,0,1380539835
1503910,Klawikowski,27,6,1,0,1341489576
3388035,zix,36,5,0,0,1394107262
3682953,Vishwa,0,5,0,0,1401268924
766654,ClarkXP,26,15,5,0,1306182038
996025,Robert,28,17,4,1,1318618769
1405614,Valeri Atamaniouk,39,14,4,1,1337463892
1028787,kvzrock,0,7,1,1,1320363366
766646,user766646,0,1,0,0,1306181684
996017,Matei Florescu,0,12,3,0,1318618432
2585241,Tin Ng,0,6,1,0,1373927069
2683543,Max,0,6,1,0,1376503085
3633800,ilkerulusoy,0,4,0,0,1400005189
4272769,selva,0,5,0,0,1416456154
2437861,Jojo John,0,9,0,0,1369939559
996046,Vasudev,32,9,1,0,1318619805
3289846,user3289846,0,2,0,0,1391957134
3486448,willedanielsson,23,7,0,0,1396377819
864971,Ranga Rao Karanam,0,2,0,0,1311755810
766669,Abhilash,0,4,3,0,1306182450
3388148,Sorack,26,0,0,0,1394109063
1077977,Weaver,28,10,1,0,1322848913
4109045,VAndrei,0,20,2,0,1412445911
3584765,Eypros,35,16,3,0,1398765409
3486462,Softcoder,0,12,4,1,1396377989
340681,Jeff,35,26,8,0,1273783472
1307359,Siva,23,20,2,0,1333348190
3633914,sourb,0,4,0,0,1400007453
3535608,Phe0nix,0,4,0,0,1397559588
4174578,Jesse,0,4,0,0,1414079596
3289826,user3289826,0,2,0,0,1391956482
815837,Martin,0,23,12,3,1309055813
2585333,flyingeagle413,0,10,0,0,1373930500
291538,rompetroll,35,34,11,0,1268316774
1405634,Prisoner,0,18,5,1,1337465878
2683633,Mohamed Badr,29,6,0,0,1321683951
144088,Crashalot,0,173,101,30,1248386648
2437886,anicos,0,2,0,0,1369940095
3486446,nthprime,0,1,0,0,1396377793
1258189,jdbethun,0,5,0,0,1331249426
3289814,Jasin Ali,0,3,0,0,1391956065
1766140,Sergio A.,28,18,6,1,1350927626
2110151,Ketan Pise,0,12,1,0,1361862514
1454847,jerhynsoen,0,10,2,0,1339623820
3814099,user3814099,0,1,0,0,1404768980
291561,Doo Dah,0,42,24,1,1268318525
1209087,Kiril,24,15,0,0,1329223294
3535576,ShihabSoft,19,10,0,0,1397559067
4174546,beartech1,35,8,1,1,1414079123
3388126,Chinmay Patel,37,9,0,0,1394108738
1258237,Nabil,0,14,7,1,1331252519
4272814,KevH,0,7,0,0,1416457803
1307363,snehal_penurkar,0,9,0,0,1333348381
1028863,Christian,0,14,4,0,1305608827
4453047,Sanjay Kumar Bind,0,0,0,0,1421233088
815864,Megamind,0,14,8,1,1309060944
4272822,Tyress,0,4,0,0,1416458058
766706,Phunt,0,3,0,0,1306184442
3339058,Javier,0,6,2,0,1393018895
1766169,user1766169,33,17,4,0,1350928336
3289905,anakin59490,0,4,0,0,1391958747
4272962,Saneth Dharmakeerthi,0,1,0,0,1416461765
2732845,Peter,26,7,0,0,1377863855
3388216,DuduE,0,1,0,0,1394109891
144140,eomeroff,29,89,52,13,1248392313
717572,user717572,0,42,15,5,1303319531
1258245,user1258245,0,18,6,2,1331253055
2536255,Mac,0,14,2,0,1372586962
1209097,ysf,0,6,0,0,1329223603
1356559,Amr Lotfy,0,10,0,0,1335365963
2634547,rt.jar,26,1,0,0,1375194855
3437352,Siddharth Kamaria,19,9,1,0,1395228463
4272989,Prince Thomas,0,8,1,0,1416462490
3535659,Davide Grohmann,0,1,0,0,1397560563
3912485,Steve,0,6,1,0,1407288327
144157,Rob Hyndman,47,46,30,1,1248394114
1028880,Ken OKABE,43,56,14,0,1320369329
2437895,Luser_k,0,9,1,0,1369940181
1258295,Sathibhu,27,1,0,0,1331255250
1356600,Dommicentl,0,7,0,0,1335367079
4223852,Canedus,24,1,0,0,1415293279
2536201,chility,0,14,2,0,1372584598
3584773,Inforedaster,0,7,0,0,1398765489
717630,CPU 100,35,27,13,0,1303321730
1356578,Yamada,36,9,3,0,1280433452
1717036,Qadir Hussain,27,56,23,2,1349266295
3437315,user3437315,0,7,0,0,1395227983
2585374,betorcs,31,8,2,0,1373932280
1209129,mzain,0,5,0,0,1329224778
3339122,Lain,21,23,6,2,1393020109
3535728,Sebastian,0,16,4,0,1397561687
947012,greatvovan,0,9,0,0,1316096161
2667366,Simon K.,0,8,0,0,1376040780
3339104,Manisha,0,6,0,0,1393019698
2683771,Mangara,0,8,2,0,1376508155
1209159,Natalia,0,6,0,0,1329225850
2569072,voidmain,0,6,0,0,1373468010
1209166,poroszd,0,7,1,0,1329225969
3437394,Thomas Bouron,0,8,1,0,1395229076
1209205,sysoutkoula,0,7,0,0,1329227136
815975,Kerwin Co,0,0,0,0,1309076317
1684342,Marco Altran,0,8,0,0,1348091667
2487124,Gak2,0,11,1,0,1371232184
1209187,KenavR,0,15,6,2,1329226677
1684333,CramerTV,0,19,4,0,1348091238
1717100,Edgar Espina,0,6,0,0,1349268099
3633994,dcominottim,0,2,0,0,1400008698
1864545,Mehmet Ince,0,13,3,0,1354223529
2585433,Noor Nawaz,0,9,0,0,1373935163
3388336,ABucin,24,11,1,0,1394111920
4125622,DBRN,0,8,0,0,1412862605
2732963,SAGAR J BAROT,24,1,0,0,1377866530
3535807,user3535807,0,7,0,0,1397563069
1356703,Greg Jennings,0,9,5,0,1335369771
1405848,Jason Dwyer,42,7,0,0,1337487196
3060640,Ben,0,9,0,0,1386060582
1586070,Brent Robinson,23,11,7,0,1344463641
2585512,Luiz Alb Silva,40,2,0,0,1373938419
1209216,user1209216,0,17,4,0,1329227449
2487223,JasonC,0,4,0,0,1371234731
1586059,Rafael Rocha,0,2,1,0,1344463292
2732991,Ondkloss,0,42,17,10,1377866954
996249,nmagerko,18,32,12,3,1318630757
2585520,teppuus,0,6,1,0,1373938694
3535778,user3535778,0,11,0,0,1397562640
3388324,user3388324,0,9,0,0,1394111719
668562,olovholm,28,19,9,2,1300654914
242584,Justin Ryan,33,15,4,1,1262500877
2732980,AlainIb,0,10,0,0,1377866752
3486635,Outsider,0,8,1,0,1396381340
1766277,Zahid Khan,27,16,2,0,1350930728
2536326,daxur,38,7,1,0,1372589990
3437460,user3437460,0,15,3,1,1395230385
3339153,x102x96x,0,3,1,0,1393020998
3584915,BBHeeMAA,0,10,0,0,1398768388
947111,Anatoly,34,15,4,0,1316099508
1717169,void256,0,6,3,0,1349269644
2585483,Juniar,0,9,2,0,1373937247
1356730,Xavi,0,5,0,0,1335370611
717732,quetzalcoatl,0,47,19,3,1303325726
3060636,user3060636,0,5,0,0,1386060449
3584900,Vijayan,0,1,0,0,1398768042
1307559,user1307559,0,1,0,0,1333355623
3535747,user3535747,0,4,0,0,1397562099
3437443,Mfsob,23,20,2,0,1395229906
668594,kieve,22,7,1,0,1300657656
3584908,Steve N,24,3,0,0,1398768236
2569114,shadovraven,0,4,0,0,1373468622
1864610,Hobo Sapiens,0,37,16,6,1354225075
1717210,TacheDeChoco,0,3,1,0,1349270441
1405910,roemer,0,13,1,0,1337493515
668622,KyleM,26,42,18,1,1300660273
3388404,shan,0,0,0,0,1394112982
340942,sbsmith,0,10,1,0,1273813906
2683878,Courtney,0,4,0,0,1376510249
1307586,miheys,0,7,0,0,1333356345
472021,Kasra Rahjerdi,23,25,11,0,1286780726
3339232,user3339232,0,2,0,0,1393022972
472020,Antonio,0,16,6,0,1286780716
2388978,Marcin Mikołajczyk,0,13,3,0,1368691402
996313,Justin Vartanian,21,14,4,0,1318634942
2683903,beechboy2000,0,5,0,0,1376510785
3339242,user3339242,0,9,1,0,1393023209
717778,Ed George,23,17,4,0,1303327370
1209291,HDInfinity,0,7,2,1,1329229383
1766336,HondaKillrsx,0,10,1,0,1350932397
996309,Tom McIntyre,27,20,7,1,1318634522
3388392,Natha,0,2,0,0,1394112869
2667509,Ankit Malhotra,0,0,0,0,1376043484
1356747,Moni,0,21,6,2,1335371074
1405898,dncook,0,3,0,0,1337491918
2765813,Ali Naddaf,47,18,6,2,1378830242
1537015,aki miyazaki,0,9,2,0,1342680651
668650,Kevin Rave,0,71,30,5,1300662868
1209329,rahul pasricha,28,22,7,0,1329230824
1815544,R. Gulbrandsen,0,11,1,0,1352604563
3437523,Rohan,0,1,0,0,1395231399
1864688,guest,0,20,3,0,1354227455
1537018,Jaak K&#252;tt,27,23,8,1,1342680704
947169,Ivan,0,6,0,0,1316101271
947199,troig,29,10,2,0,1316102037
1717225,drewhannay,24,8,2,0,1349270780
2487249,Maochen G.,0,8,1,0,1371235091
3535808,user3535808,0,0,0,0,1397563098
799737,Daniel Gabriel,34,24,10,1,1308146397
1717231,JSniffer,0,5,0,0,1349270884
3863500,Joe Inner,27,10,1,0,1406012836
898042,ERJAN,24,22,9,3,1313561142
2487263,raspacorp,35,14,5,0,1371235560
1913831,Lav,0,13,3,0,1355857014
2438110,cabad,0,18,5,0,1369944531
1258479,Bhashit Parikh,0,13,5,0,1331265252
3535925,Prag&#39;s シ,0,25,4,1,1397564966
3437621,user3437621,0,3,0,0,1395232845
2438182,Terry,0,9,1,0,1369946042
1717273,illgoforit,0,1,0,0,1349271601
799759,rob,0,40,19,3,1308147087
3388471,WARpoluido,0,15,1,0,1394114010
1766431,Bal&#225;zs E. Pataki,0,1,1,0,1350934645
3388470,user3388470,0,5,1,0,1394113976
1717276,Tajchert,22,24,8,3,1349271688
2438178,Kalmar,0,9,0,0,1369945875
799749,Madullah,0,20,2,0,1308146802
1405983,Prince,0,66,24,2,1337500180
799750,Disper,26,16,1,0,1308146818
3961904,andrew_m,0,3,0,0,1408567843
3486776,fsanti,0,3,0,0,1396383959
1815562,Josh Rosso,0,5,0,0,1352606327
1717259,user1717259,0,19,7,0,1349271351
1864713,arnon,0,4,0,0,1354228170
3388452,user3388452,0,2,0,0,1394113643
3339306,user3339306,0,4,1,0,1393024967
1913856,isalgueiro,34,9,2,0,1355857710
1766458,P&#228;r Svanstr&#246;m,0,5,0,0,1350935329
390180,asparagus,0,9,3,1,1221485587
898094,Vaibhav Raj,0,19,5,0,1313563641
947240,dMcNavish,0,5,2,0,1316103186
472111,Seitaridis,31,60,26,1,1286787389
1586224,Shaun Kutch,0,4,0,0,1344470720
472109,Geoffrey De Smet,33,52,19,1,1286787349
341032,QJGui,27,6,3,0,1273823761
2438155,Simon Arsenault,0,7,2,0,1369945465
1717300,hyde,0,68,33,4,1349272121
1537081,Martin Schimak,0,5,2,0,1342682094
1684522,Ra&#250;l Oma&#241;a,0,7,0,0,1348099623
1717289,fdm,0,7,0,0,1349271881
3388416,joshua,0,0,0,0,1394113129
3339270,Joel DeWitt,38,10,0,0,1393023814
2667549,user2667549,0,6,0,0,1376044614
1766445,Usama Khurshid,21,9,1,0,1350935070
3339274,IPconfigrammer,0,12,1,1,1393023901
2765843,Paolo,34,8,1,0,1378830906
996405,Kavka,0,14,7,0,1318643757
799799,x90,0,14,4,0,1308148413
3339276,Misc08,0,3,0,0,1393023912
1209424,Vitaly,0,8,0,0,1329233812
193606,Josh,27,8,0,0,1256105677
1356883,tigran,0,15,8,0,1335375230
3863666,kevdev,0,6,0,0,1406016235
2634848,hsanivag,0,9,0,0,1375199496
3863665,user3863665,0,3,1,0,1406016210
341065,wilx,35,58,22,0,1243624646
1209438,Treurwilg,0,3,0,0,1329234146
3716214,francisco,0,5,0,0,1402080675
3863656,chiwangc,0,25,9,8,1406015998
1209409,iltaf khalid,0,20,11,1,1329233383
193622,ponkin,31,9,3,0,1256108349
1209416,SiddharthaRT,22,20,4,0,1329233605
3535977,Marko P,0,4,0,0,1397565735
947283,JoshD,0,5,0,0,1316104754
2618490,Skwal,34,21,7,1,1374752122
3814500,user3814500,0,2,0,0,1404781894
472163,stack-o-frankie,0,12,1,0,1286791195
3716190,Ron Courtright,61,4,0,0,1402080067
947305,Matt Woelk,0,8,1,0,1316105554
1356924,Vojtěch Kaiser,0,5,0,0,1335376449
3339355,Boris Verwoerd,20,9,0,0,1393026952
1864822,patr1c1a,33,10,0,0,1354232292
3486815,user7197,0,8,0,0,1396384570
2765888,isslam akkilah,0,14,2,0,1378831626
3961937,William Hertling,0,6,0,0,1408568534
1684599,daotan,0,3,0,0,1348103804
2667591,Hanfeng,25,6,1,0,1376045354
3961928,khalid,0,0,0,0,1408568339
1307749,asaveljevs,29,8,3,0,1333361241
2765916,Ayush Chaturvedi,26,1,0,0,1378832340
3716175,Chris Joslin,0,2,0,0,1402079706
341117,Ravindra Gullapalli,34,45,18,1,1273830956
3388491,oschlueter,0,11,1,0,1394114226
799859,geevee,0,1,0,0,1308150135
1307795,Mihai Andrei Rustiuc,0,16,0,0,1333362745
3716281,erroneousData,0,3,0,0,1402082413
3667126,objitsu,0,1,0,0,1400803111
996493,Lucifer,15,67,37,8,1318653176
1488021,AloneInTheDark,24,24,6,0,1340874274
799887,Grief,25,6,0,0,1308151274
3060906,acesargl,0,3,0,0,1386065100
2536611,C.Ronaldo,26,56,26,5,1372601924
1815710,Liondancer,0,37,18,3,1352617931
2618529,hardcoder1,0,6,1,0,1374752719
3437747,tschmid,0,4,0,0,1395234629
799876,Tank,0,10,3,0,1308150894
2618541,Panayotis,31,11,1,0,1374752906
2634916,TR1,0,4,0,0,1375200730
1766548,John Demetriou,25,41,13,1,1350937672
570503,tomasbedrich,0,10,1,0,1294697675
2864315,user2864315,0,19,6,1,1381345181
619673,deadfish,26,66,29,4,1297861142
2340023,blazsolar,24,9,2,0,1367423947
3388582,benliet,0,4,0,0,1394115628
2585791,Charnjeet,26,16,5,1,1373949897
3486893,ejcunningham,0,1,0,0,1396385895
1864833,Jemil Riahi,0,9,0,0,1354232697
799916,Yuan,29,12,5,0,1308152048
2864265,Rayyan,0,3,0,0,1381344454
3110029,Toon Borgers,25,12,2,0,1387263334
3716251,saclyr,0,5,0,0,1402081668
3667092,Colin,28,1,0,0,1400802050
1356983,Niamath,0,7,0,0,1335378585
849066,Brian Desmond,0,10,4,1,1310937866
4158617,Erwin Wildenburg,22,2,0,0,1413715429
2618496,Br2,0,1,0,0,1374752198
3863698,Vishal,0,1,0,0,1406016978
4158614,Saptak Bhattacharya,16,6,0,0,1413715361
996517,Carlos Pi&#241;&#225;n,26,4,1,0,1318656070
3437721,user3437721,0,13,1,0,1395234223
193708,Niroshan,28,40,20,3,1256120852
2716807,sijeesh,26,11,1,0,1377490369
2618518,Giuseppe Tonello,0,10,1,0,1374752458
3863689,pushpendra,0,9,1,0,1406016844
3060890,Alvin,0,11,0,0,1386064879
3339398,user3339398,0,0,0,0,1393029004
390323,endryha,0,42,18,3,1279014787
423089,krisrak,0,20,13,1,1282062665
4257015,Death_by_Ch0colate,0,2,0,0,1416099561
341170,mohit,0,2,0,0,1273835454
1635488,android_dev,0,11,0,0,1346316595
2864275,Lashane,34,28,8,2,1381344659
849076,leo,36,30,12,5,1310938613
3814534,M. Solle,0,3,0,0,1404783262
1864864,sideroxylon,0,11,4,1,1354233662
3011731,user3011731,0,3,0,0,1384925772
1258669,RanPaul,0,24,7,0,1331274320
1815716,prasad,0,6,0,0,1352618239
3814650,chinesewhiteboi,0,7,0,0,1404787287
3011822,prasad,0,5,0,0,1384927597
3486966,Dr. Emmett Brown,34,3,0,0,1396387704
2618595,DotNet NF,0,10,1,0,1374753885
423105,LarsH,0,69,27,3,1282063130
4306056,Michael Haas,0,6,0,0,1417254507
3060967,gongmingqm10,23,6,0,0,1386066013
472270,barmaley,95,85,42,8,1286799343
2340072,Kira is Justice,0,8,0,0,1367424849
3863798,FvHovell,0,3,0,0,1406018597
4404371,Ashish,0,0,0,0,1419919593
2667771,cesztoszule,0,10,0,0,1376049032
3667171,Human Being,22,22,6,2,1400805137
3486959,Arkillon,0,3,0,0,1396387478
2667766,Eelco,0,0,0,0,1376048946
1488073,jleleu,0,5,3,1,1340875584
3388631,Aidan,0,10,1,0,1394116406
570605,user570605,0,3,1,0,1294705095
1766655,Mishax,0,28,12,2,1350940445
2634944,user2634944,24,3,0,0,1375201297
1815793,m_korena,0,7,0,0,1352623615
2340047,Varun Vardhan,28,1,0,0,1367424409
2634951,erv-Z,0,4,0,0,1375201447
898274,QuoVadis,0,7,2,0,1313571201
472308,slater,0,13,4,0,1286802097
1635563,deepa.g,0,8,0,0,1346318264
4158666,Yamna,0,6,0,0,1413717209
2340057,zhalk,0,5,1,0,1367424529
1766624,alzaimar,51,14,5,1,1350939744
3110101,pan1490,0,14,2,0,1387264655
898295,dzsonni,24,7,1,0,1313572056
570612,unify,0,17,14,0,1294706349
898289,Adam,0,42,15,0,1313571774
4109631,Matt Jones,0,10,0,0,1412471783
2766120,Luigi Mackenzie C. Brito,21,7,0,0,1378836673
1635611,RomKazanova,0,8,0,0,1346319379
1537298,NeoP5,0,10,1,0,1342687112
3863869,bgcode,0,1,0,0,1406019758
2012441,mschenk74,0,19,7,0,1359149024
3061031,nikhilr57,0,6,0,0,1386066976
3716402,chanakya27,0,4,0,0,1402085588
3863857,user3863857,0,6,0,0,1406019535
3011878,user3011878,0,9,0,0,1384929002
668929,Dhanush Gopinath,0,31,11,1,1300686071
374037,Marcin Świerczyński,30,15,3,0,1277282910
521495,Kojotak,32,19,7,0,1290783145
3110207,Hern&#225;n Acosta,0,6,1,0,1387266523
1307905,Anthon,53,51,26,10,1333366258
3011902,TastyLemons,0,16,1,0,1384929554
472336,Pramod,0,16,7,0,1286804304
3765550,yogi,0,3,0,0,1403471311
1307915,Konga Raju,25,45,26,1,1333366556
3912994,user3912994,0,2,0,0,1407305553
423199,Hector,0,31,15,1,1282068699
1815809,user001,0,19,5,0,1352624519
3061045,Paulquappe,0,8,1,0,1386067240
2291006,John Smith,0,5,0,0,1366205872
668951,Atul,0,14,6,0,1300687508
390436,tibi,0,8,1,0,1279024077
619818,arcomber,0,38,16,1,1297866900
3437841,user3437841,0,7,0,0,1395236091
1635646,Davut &#214;zcan,0,10,0,0,1346319839
4158745,hiimjames,25,7,0,0,1413720256
898347,Sandarenu,0,10,5,0,1313573537
3912979,SimplyMe,0,7,0,0,1407305162
668963,neevek,28,34,20,3,1300687987
1635634,loneCasualGameProgrammer,0,6,1,0,1346319716
3814673,Lokpati Tripathi,22,3,0,0,1404788348
3011841,Abhi,22,15,3,0,1384927923
341291,Axel,0,43,16,1,1273845322
3618072,bkeahl,0,3,0,0,1399579579
3486981,Zach Chapman,0,2,0,0,1396387927
3339523,leerobert,0,3,0,0,1393034065
3011871,Navaneeth,24,8,2,0,1384928877
521525,Haozhun,24,37,14,1,1290785275
3667203,wabatt,0,3,0,0,1400806566
3912974,Albert,0,1,0,0,1407305103
1684768,mrres1,0,8,3,0,1348112494
4158724,alexfi,0,5,0,0,1413719412
3486990,RaidoactiveStud,0,3,0,0,1396388133
3814660,user3814660,0,6,0,0,1404787903
341317,Zigrivers,45,11,1,0,1273847039
1537366,user1537366,0,8,2,1,1342688579
3569015,Mahmoud Ezzat,25,2,0,0,1398345537
3814777,dungtatas,23,6,1,0,1404792413
472388,cloudfeet,0,22,11,0,1286807491
619852,Philip Sheard,60,34,12,4,1297867799
3339639,Cold cup of Java,25,4,0,0,1393039536
3339636,Tempest,0,5,0,0,1393039426
1258836,Catalin Pol,0,3,0,0,1331281034
3765617,axl coder,0,9,0,0,1403473923
2667872,Alexey Malev,28,38,12,4,1376051391
1717586,Spring User,0,12,1,0,1349278062
